word,lemma
eloszlik,eloszl
elrendelés,elrendelés
eltávoztak,el+távoz
eltakarni,eltakar
elvárásokra,elvárás
erőátviteli,erőátviteli
erősítenek,erősít
eretnekek,eret
földalap,földalap
fedezzék,fedez
felfoghatjuk,fel+foghat
felségterülete,felségterület
felsorol,fel+sorol
festményeit,festmény
fogantyú,fogantyú
forradalmának,forradalom
fotográfiai,fotográfiai
gazdaságpolitikáját,gazdaságpolitika
gerincesek,gerinces
goldent,goldent
gyöngédség,gyöngédség
gyönyörködhetnek,gyönyörködik
gyengeségek,gyengeség
gyomorfekély,gyomorfekély
háromévenként,háromév
háziorvosa,háziorvos
hegedülni,hegedül
helyemre,hely
hiányozhatnak,hiányozhat
hl,hl
horgonyt,horgony
idom,idom
információik,információ
intézményeinél,intézmény
intézményrendszerben,intézményrendszer
izét,izét
jelenbeli,jelenbeli
kérdéskörében,kérdéskör
kölcsönből,kölcsön
könnyező,könnyező
könyveim,könyv
következményével,következmény
küldve,küldve
kamatos,kamatos
karrierről,karrier
kedvesnek,kedves
ker,ker
keveseket,kevés
kifutott,kifut
kihirdetésekor,kihirdetés
kijelölésének,kijelölés
kinevezéséről,kinevezés
koncentrálás,koncentrálás
konzultációval,konzultáció
krémszínű,krémszínű
léptették,lép
leplezetlenül,szelálesl
liftek,lift
line,line
macskám,macskám
magánnyugdíjpénztárak,magánnyugdíjpénztár
magánya,magány
medencéből,medenc
megélésére,megélés
megbízva,megbízva
meggyógyítja,meg+gyógyít
megnézzék,meg+néz
megoszlásban,megoszlás
megtagadásának,megtagadás
menetrendek,menetrend
mondanivalónk,mondanivaló
mult,mult
multifunkciós,multifunkciós
négyszögletű,négyszögletű
országhatárok,országhatár
orvosnő,orvosnő
osztálytermi,osztálytermi
palánták,palánta
papírba,papír
pedagógiai-szakmai,pedagógiai-szakmai
pedagógusra,pedagógus
pontjaként,pont
pontozással,pontozás
privatizálása,privatizálás
ráment,rámenik
régióinak,régió
rejtvények,rejtvény
rendelésünk,rendelés
ruganyos,ruganyos
súlypontját,súlypont
segítem,segít
számokról,szám
szamuráj,szamura
szavazóhelyiségben,szavazóhelyiség
szelektált,szelektál
szimpatizáló,szimpatizáló
szirupos,szirupos
t.i,t.i
taglalt,taglalt
találmányát,találmány
tekintetüket,tekintet
tesztelő,tesztelő
turistaház,turistaház
vacsoráját,vacsora
vallásának,vallás
vezérezredes,vezérezredes
világossággal,világosság
zsomboly,zsomboly
áldásával,áldás
állásuk,állás
állatmenhely,állatmenhely
árnyékába,árny
árucsoport,árucsoport
életfeltételeit,életfeltétel
érdektelenné,érdektelen
ökölvívás,ökölvívás
önfenntartás,önfenntartás
újszerűsége,újszerűség
1790-ben,1790
241,241
251,251
5%-ot,5%-ot
55%,55%
Allgemeine,Allgemeine
Automatikusan,automatikus
Cartographia,Cartographia
Celldömölk,Celldömölk
Csermely,Csermely
Dísz,dísz
Davy,Davy
Egyetemisták,egyetemista
Főképp,főképp
Hamupipőke,Hamupipőke
Havasi,Havasi
Helyszínek,selyszín
Herend,Herend
Közgyűlésre,Közgyűlés
KIKNEK,KIKNEK
KP,"""P"
Kamarazenekar,Kamarazenekar
Kelet-európai,kelet-európai
Kelly,Kelly
Kimaradt,ki+marad
Klau,klau
Kutatócsoport,Kutatócsoport
MAT,MAT
Megtisztelő,megtisztelő
Nagymaros,Nagymaros
Ormos,Ormos
Reklámszövetség,Reklámszövetség
Sylvester,Sylvester
Urunknak,urunik
Várady,Várady
Varázsló,Varázsló
Vezetőképző,Vezetőképző
adóhatóságot,adóhatóság
adottnak,adot
adriai,adriai
alanyt,alany
alkatrészeit,alkatrész
bősi,bősi
barátaimtól,barát
beültünk,be+ül
becsvágy,becsvágy
betörte,be+tör
betegségével,betegség
birtokomban,birtok
biztosítékát,biztosíték
borítani,borít
címéről,cím
civileknek,civil
csatája,csata
csekkeket,csek
dél-keleti,dél-keleti
délkelet-ázsiai,délkelet-ázsiai
dér,dér
dokumentációnak,dokumentáció
edzőm,edző
előrejelzési,előrejelzési
elkövetője,elkövető
félreértésre,félreértés
fejleményeit,fejlemény
felakasztotta,felakaszt
feldolgozással,feldolgozás
feljelenti,fel+jelent
felnevelt,felnevel
felsőház,felsőház
festményen,festmény
formákból,forma
galíciai,galíciai
galagonya,galagony
garázsba,garázs
gettóba,gettó
gyógyította,gyógyít
hűtőszekrénnyel,hűtőszekrén
hengerfej,hengerf
honvédségnél,honvédség
hosszától,hossza
indulással,indulás
információról,információ
integritás,integritás
intelligensebb,intelligens
irtam,irt
ismeretlennek,ismeretlen
izzók,izzó
izzadó,izzadó
javaknak,jav
jegyzőkönyvből,jegyzőkönyv
jegyzeteit,jegyzet
kínját,kín
kínlódás,kínlódás
kórterem,kórterem
környezetirányítási,környezetirányítási
karbantartások,karbantartás
kedveskedett,kedveskedik
keletkezésük,keletkezés
kirendeltségeinket,kirendeltség
kitisztult,kitisztul
kollégájának,kolléga
kormányzásra,kormányzás
kukkot,kuki
kulcsszavai,kulcsszav
kutatóintézeti,kutatóintézeti
kvartett,kvar
lángost,lángos
leütés,leütés
leképezése,leképezés
lelkesedni,lelkesedik
levonják,lesz
lovagot,lovag
máglya,máglya
magánvállalkozás,magánvállalkozás
megbecsüléssel,megbecsülés
megerősödő,megerősödő
megkérdőjelezése,megkérdőjelezés
megszabadította,meg+szabadít
megtöltő,megtöltő
megtanulhatja,meg+tanul
mentik,meg+tik
mobilizálható,mobilizálható
muzsikája,muzsika
napkeleti,napkeleti
nehány,nehány
neheze,neheze
nemesítő,nemesítő
nyilvánvalónak,nyilvánvaló
nyomorgó,nyomorgó
oldószeres,oldószeres
olvashattam,olvashat
országgyűlésnek,országgyűlés
otilde,otilde
pártjainak,párt
pártválasztók,pártválasztó
paragrafusának,paragrafus
pestiek,pesti
problémásnak,problémás
programjaihoz,program
rangsorolt,rangsorol
reflektált,reflektál
rendeletmódosítás,rendeletmódosítás
robajjal,roba
rubin,rubin
serleg,serleg
spórolás,spórolás
stagnálása,stagnálás
színmű,színmű
szólhatok,szól
szöglet,szöglet
szabadságvesztést,szabadságvesztés
sztorik,sztorik
tárgyalásain,tárgyalás
tátva,tátva
téveszti,téveszt
telekkönyv,telekkönyv
tevékenységekből,tevékenység
torzulások,torzulás
trükkje,trükk
ujjunkat,uj
utánfutó,utánfutó
utcanév,utcanév
válaszodat,válaszodat
vállalkozhatunk,vállalkozik
változástól,változás
végrehajtáshoz,végrehajtás
vérengzés,vérengzés
varrónő,varrónő
Államadósság,Államadósság
átutalásnál,átutalás
életünkről,élet
életkoruknak,életkor
épületekhez,épület
érkezésük,érkezés
értelmeznünk,értelmez
éterben,éter
írhatnék,írhat
írnál,írnál
óvodának,óvoda
összegezhető,összegezhető
ötfős,ötfős
öttusa,öttus
ügyeletére,ügyelet
ülőket,ülő
ütemezéssel,ütemezés
üzemvezető,üzemvezető
ősibb,ősi
25-35,25-35
973,973
Artisjus,Artisjus
Augustus,Augustus
Balatonnal,Balaton
Baumgartner,Baumgartner
Buddhista,Buddhista
Endrének,Endre
Földesi,Földesi
Fair,Fair
Florida,Florida
Garamszegi,Garamszegi
Garcia,Garcia
Hölgy,Hölgy
Ifjak,Ifja
Il,Il
Ilka,Ilka
Júliát,Júlia
Jobbról,Jobb
Kevéssé,kevéssé
Konyha,Konyha
Kulcs,kulcs
Lezárult,lezárul
Magánszemély,Magánszemély
Növekedési,Növekedési
Nyíregyházáról,Nyíregyház
OMH,OMH
OS,oS
Pályázók,pályázó
Piri,Piri
Sovány,sovány
Sportiroda,Sportiroda
Szentlőrinc,Szentlőrinc
Testületi,testületi
Trabantot,Trabant
Veterán,Veter
Zsuzska,Zsuzska
adómentessé,adómentes
adottságaik,adottság
aljnövényzet,aljnövényzet
amazt,amaz
anomália,anomália
antiszemiták,antiszemita
apósa,após
bázispontos,bázispontos
bérgyilkos,bérgyilkos
bővítsük,bővít
balesetveszélyt,balesetveszély
bankfiókban,bankfió
banktitok,banktit
barátoddal,barátod
belsejének,belső
bolygókat,bolygó
célig,cél
céltartalékot,céltartalék
cimbora,cimbora
családomban,családom
csalódottak,csalódik
csillognak,csillog
dermedten,dermed
differenciál,differencia
doktornak,doktor
egyeneságbeli,egyeneságbeli
egyharmadával,egyharmad
elöbb,elöbb
elbírálta,el+bírál
elhelyezkedésük,elhelyezkedés
eljárásokhoz,eljárás
elkötelezi,elkötelez
elveszem,elvesz
elzárás,elzárás
eredményességéről,eredményesség
ereszd,ereszd
esést,esés
férjen,fér
főtisztelendő,főtisztelendő
fejletlensége,fejletlenség
feloldva,feloldva
feszültségre,feszültség
fogadóóráit,fogadóór
folytathassa,folytat
gázpalackot,gázpalac
gazemberek,gazember
gyógyszereknek,gyógyszer
gyúlt,gyúl
gyűjteményből,gyűjtemény
gyakorlatiasabb,gyakorlatias
gyengébbik,gyengebbik
gyilkolás,gyilkolás
hídi,hídi
hűtőből,hűtő
hallgathatjuk,hallgat
helyessége,helyesség
igát,igát
igazítsuk,igazít
igyatok,igyat
istenként,isten
járgány,járgány
játszhatja,játszik
jegyzőhöz,jegyző
jellemezhetők,jellemezhető
kádat,kádat
képfeldolgozás,képfeldolgozás
képletes,képletes
kézifék,kézifék
kívánságokat,kívánság
köntös,köntös
közgazdaság,közgazdaság
közlekedésből,közlekedés
kalandnak,kaland
kandidátus,kandidátus
kedvünket,kedv
keménységét,keménység
kommunikációról,kommunikáció
kutatásaink,kutatás
kutyánál,kutya
lakóparkot,lakópark
leépülése,leépülés
leghangsúlyosabb,fontas
legjobbjait,legjobb
lelassítja,le+lassít
mérőműszerek,mérőműszer
műsorszolgáltatást,műsorszolgáltatás
magányra,magány
maradnál,marad
megúsztuk,meg+úszik
megbonthatatlan,megbonthatatlan
megfigyelésével,megfigyelés
meghallom,meg+hall
megismétlésére,megismétlés
meglátogat,meglátogat
megnyitjuk,meg+nyit
megvakult,meg+vakul
mellékelésével,mellékelés
militáns,militáns
mozgóképek,mozgókép
mulatozás,mulatozás
munkástanács,munkástanács
névadójának,névadó
néznél,néz
növényekről,növény
nyárnak,nyár
oki,oki
panelházak,panel
petrezselymes,petrezselymes
pocok,poc
pongyola,pongyola
próbáljatok,próbál
rádiótechnikai,rádiótechnikai
részvényekre,részvény
rétet,rét
rabszolgának,rabszolga
rajonganak,rajong
rakok,rak
raktuk,rak
riválisok,rivális
rontották,ront
rosszabbra,rosszabb
sütőport,sütőport
színházterem,színházterem
szükségletekre,szükséglet
szegélye,szegély
szembesülve,szembesülve
szupervízió,szupervízió
tágulás,tágulás
tálaló,tálaló
takarmánnyal,takarmány
talmi,talmi
tojásfehérje,tojásfehér
uralkodjon,uralkodik
vágyakkal,vágy
valóm,való
valóságként,valóság
valamennyiünknek,valamennyia
vesztesnek,vesztes
vezethetett,vezethet
világversenyen,világverseny
vitafonalra,vitafonal
vonzatai,vonzat
y),y
Óriás,Óriás
ájtatos,ájtatos
állásfoglalásával,állásfoglalás
életénél,élet
érdemében,érdem
értelembe,értelem
értesülni,értesül
észak-atlanti,észak-atlanti
óvodavezető,óvodavezető
örömhírét,örömhír
ütéssel,ütés
üzemzavarok,üzemzavar
(K),(
1112,1112
BÁCSI,BÁCSI
Bűnös,Bűnös
Balatonbogláron,Balatonboglár
Bankok,bank
Beceneved,beceneved
Beszéde,seszéd
Bethesda,Bethesda
Bizonyított,Bizonyít
Boglárka,Boglárka
Bornemisza,Bornemisza
Császári,Császári
Esélyegyenlőség,Esélyegyenlőség
Forrón,Forrón
Irodai,Irodai
Közelebbről,közeleb
Kapuváron,Kapuvár
Kettejük,kett
Kitartó,kitartó
Kiváltó,kiváltó
Legfelső,Legfelső
Lelkesen,lelkes
Matti,Matti
Nektv,nektv
Nyugathoz,Nyugat
Operett,Operett
Palesztinában,Palesztina
Ráckevei,Ráckevei
Szerencsésnek,szerencsés
Václav,Václav
Vásáron,Vásáron
Zemplénben,Zemplén
adottságaiból,adottság
afelett,afelett
agyú,agyú
agyafúrt,agyafúrt
alakítást,alakítás
alapszerződések,alapszerződés
altatásban,altatás
aut,aut
bántóan,bántó
béketűrő,béketűrő
böngészőablakot,böngészőablak
bűneset,bűnes
barátságunk,barátság
befolyásolásának,befolyásolás
bukkanni,bukkan
buszokon,busz
csenget,csenget
cserélődnek,cserélődik
diskurzust,diskurzus
egycsapásra,egycsapás
egyensúlyozva,egyensúlyozva
eladótól,eladó
ellentételezés,ellentételezés
elnézésüket,elnézés
elosztásával,elosztás
embereké,ember
erőfeszítéseink,erőfeszítés
erőnkből,erő
füles,füles
fürdőző,fürdőző
feledkezz,feledkezz
felejts,felejt
felfüggesztéséről,felfüggesztés
felfedezésével,felfedezés
felvásárlók,felvásárló
gombaölő,gombaölő
gyógyítanak,gyógyít
gyógyszertárba,gyógyszertár
haladna,halad
hangulatokat,hangulat
hitelkeretet,hitelkeret
hulladékgazdálkodásról,hulladékgazdálkodás
időrend,időrend
idegennel,idegen
illattal,illat
indulhattak,indul
interjún,inter
járulhatnak,járul
javaslatoknak,javaslat
jelezhető,jelezhető
jogvitát,jogvita
készítéséről,készítés
köszöntem,köszön
küszöbérték,küszöbér
karambol,karambol
katasztrófákat,katasztrófa
katonaságnál,katonaság
keretekből,keret
kimutatását,kimutatás
kirándultunk,kirándul
kiválósága,kiválóság
kolléganő,kolléganő
kompetenciájának,kompetencia
korrigálása,korrigálás
krokodilok,krokodil
látásmódja,látásmód
látogatottsági,látogatottsági
léphetsz,lép
lóláb,lóláb
lakásvásárlás,lakásvásárlás
leacska,leacska
legtökéletesebben,mélt
legyőzze,le+győz
leszerelték,le+szerel
linkekkel,link
literenkénti,literenkénti
másodrangú,másodrangú
méltányosságot,méltányosság
mélyedést,mélyedés
méreganyagokat,méreganyag
mérge,mérge
műtő,műtő
marha-,marha-
megfogták,meg+fogt
meghiúsította,meg+hiúsít
megszárad,meg+szárad
melegséggel,melegség
memorandum,memorandum
mez,mez
minősítjük,minősít
mondandó,mondandó
mustárt,mustár
népére,nép
népük,nép
nőhetnek,nőhet
narancslé,narancslé
nevelkedtem,nevelkedik
nyilatkozza,nyilatkozik
oldalfalak,oldalfal
országaik,ország
osztogat,osztogat
pálmák,pálma
pénzébe,pénz
püspökkari,püspökkari
padozat,padozat
papirost,papiros
polip,polip
portaszolgálat,portaszolgálat
progresszió,progresszió
részlegben,részleg
röpködnek,röpködik
ragaszkodását,ragaszkodás
rajztanár,rajztanár
rendből,rend
rendelkezzünk,rendelkezik
rombolásnak,rombolás
segiteni,segit
számvevőszék,számvevőszék
szörnyűséget,szörnyűség
szűrővel,szűrő
szakkönyvet,szakkönyv
szemlélem,szemlél
szemléletformálás,szemléletformálás
szerepjátékos,szerepjátékos
szervezetéből,szervezet
tárgyon,tárgy
távozáskor,távozás
tönk,tönk
túlbuzgó,túlbuzgó
tűzszerészek,tűzszerész
takarták,takar
tanulmányokhoz,tanulmány
technológiáknak,technológia
telítődik,telítődik
terhelhetősége,terhelhetőség
termesztettek,termeszt
there,there
tragédiájának,tragédia
választékból,választ
vállalod,vállalod
vámhivatalok,vámhivatal
valósnak,valós
versengve,versengve
vesztő,vesztő
vetésterület,vetésterület
visszaült,visszaü
viszonteladók,viszonteladó
vizsgakövetelményeket,vizsgakövetelmény
Épületgépészeti,Épületgépészeti
ágakon,ág
áldozást,áldozás
állattartást,állattartás
ártás,ártás
átdolgozását,átdolgozás
átvezetésre,átvezetés
építkezve,építkezve
építtet,épít
írásaim,írás
íratta,írat
ízesítésére,ízesítés
ötfokú,ötfokú
üdvösségünk,üdvösség
ügyem,ügyem
ünnepekhez,ünnep
őrlésű,őrlésű
őskor,őskor
17-18.,17-18.
1843-ban,1843
186.,186.
1957-es,1957-es
20-ra,20.
221,221
31-ével,31.
7.o,7.o
ANGOL,ANGOL
Ascher,Ascher
Attilától,Attila
Barátja,barát
Beregszászon,Beregszász
Csodálkozva,Csodálkozva
Ekkortól,ekkortól
Eseti,Eseti
Ex,Ex
Földtől,Föld
Felismerte,felismer
Környezettudományi,Környezettudományi
Kallós,Kallós
Márciusi,márciusi
Manson,Manson
Megbízónk,Megbízó
Megerősítette,meg+erősít
Metód,metód
Mindenestre,mindenestre
Orient,Orient
Presser,Presser
Sírva,sírva
StarOffice,StarOffice
U.S,U.
Udvar,udvar
Ui,Ui
Vevők,vevő
akarjanak,akar
alagutak,alagut
alelnökeként,alelnök
alkalmasságáról,alkalmasság
alkotásokból,alkotás
almák,alma
autóbuszjárat,autóbuszjárat
bánják,bán
bérmegállapodás,bérmegállapodás
búsulj,búsul
barátságra,barátság
betérni,be+tér
betűrendben,betűrend
bocsá,bocs
bukkanhatunk,bukkan
cékla,cékla
címzés,címzés
cetlit,cetli
ciklikusan,ciklikus
csökkentettük,csökkent
dallamát,dallam
delegálnak,del+egál
deportálták,deportál
dokumentarista,dokumentarista
egymilliós,egymilliós
előnyünk,előny
elektronikát,elektronika
elférne,el+fér
elkerülésével,elkerülés
ellehetetlenült,ellehetetlenül
ellenségét,ellenség
félniük,fél
faipar,faipar
fenyőfát,fenyőfa
fogadsz,fogad
folyású,folyású
gazdagított,gazdagít
geológusok,geológus
gyíkot,gyík
gyúrták,gyúr
halhatatlanok,halhatatlan
hivatalosnak,hivatalos
hivják,hiv
hosszúsági,hosszúsági
istállót,istálló
jelenthetné,jelent
jelentkezésnek,jelentkezés
kábítószernek,kábítószer
kézírással,kézírás
körömmel,köröm
közjegyzők,közjegyző
közraktár,közraktár
kezdeményeznie,kezdeményez
kezelhetjük,kezel
kihagyása,kihagyás
kiszerelés,kiszerelés
kitörések,kitörés
kockáztatná,kockáztat
korcsoportonként,korcsoport
lábasban,lábas
léket,lék
lőtéren,lőtér
leszálltam,le+száll
letérve,letérv
levente,levente
médiapiac,médiapiac
magyaráznak,magyaráz
megújulva,megújulva
megmutatott,meg+mutat
megtapasztaltuk,meg+tapasztal
megtervezzük,meg+tervez
megváltható,megváltható
mindenevő,mindenevő
minisztériumokkal,minisztérium
modellről,modell
mongolok,mongol
mozgalommá,mozgalom
munkáikat,munka
mutatkozhat,mutatkozik
nővéreket,nőv
nedvességtől,nedvesség
nyelvemet,nyelvemet
oldottabb,oldott
optimálisnak,optimális
oszlatni,oszlat
pólusok,pólus
rágják,rág
rálátással,rálátás
reformról,reform
refrén,refr
súlyosabbak,súlyos
sajtótájékoztatójukon,sajtótájékoztató
sarokra,sar
satnya,satny
stílusára,stílus
szálljunk,száll
szárak,szár
székházát,székház
szabályozásához,szabályozás
szektorral,szektor
szerénynek,szerény
szerződésmódosítás,szerződésmódosítás
szférájába,szfér
szimfóniája,szimfónia
szimpatizánsai,szimpatizáns
szirmokat,szirm
szokásoktól,szokás
témájuk,téma
többletterhet,többletterh
tőkén,tőke
tanácsülésen,tanácsülés
tantestületek,tantestület
teher-,teher-
tehetetlennek,tehetetlen
telítve,telítve
tenyerem,tenyerem
torinói,torinói
traumák,trauma
utalása,utalás
vágyva,vágyva
vendéglátással,vendéglátás
versről,vers
vihetünk,vihet
Ózdi,Ózdi
állatokhoz,állat
ásványolaj,ásványolaj
énkép,énkép
épületeknek,épület
érdekével,érdek
érettségizni,érettségik
írási,írási
óhajtanak,óhajt
óráinak,óra
önkéntességet,önkéntesség
újhold,új
útjelző,útjelző
üvöltés,üvöltés
2003-2004-es,2003-2004-es
29-e,29.
309,309
Gartner,Gartner
IG.,IG.
Könyvtárnak,Könyvtár
Kamarát,Kamara
Kapcsolattartás,Kapcsolattartás
Kisfeszültségű,Kisfeszültségű
Kohl,Kohl
Mafilm,Mafilm
Megfelel,lesfelel
Nyilvánosság,Nyilvánosság
Sümegi,Sümegi
Számvevőszéknek,Számvevőszék
Szigetváron,Szigetvár
Törvényi,törvényi
Tartalmilag,tartalmi
Tudnia,tud
USÁ-ban,USÁ
Vállalkozásfejl.,Vállalkozásf
Vladimír,Vladimír
Zolinak,Zol
alakjainak,alak
alaknak,alak
alapjaiból,alap
alkalmazók,alkalmazó
alkalmazkodóképesség,alkalmazkodóképesség
anyagmozgatás,anyagmozgatás
asztalukra,asztaluk
autoriter,autoriter
bővítheti,bővít
bekapcsoljuk,be+kapcsol
biccentett,biccent
birtoklásának,birtoklás
blogot,blog
blokkokat,blok
bombákat,bomba
buzgósággal,buzgóság
címerek,címer
csöppent,csöppent
csaltak,csal
csapadékosabb,csapadékos
csattanós,csattanós
dörzsölte,dörzsöl
disszertációját,disszertáció
dolgozatom,dolgozatom
dolgoznék,dolgozik
drogpolitika,drogpolitika
együttdöntési,együttdöntési
előkészítéssel,előkészítés
előtörő,előtörő
előterjesztői,előterjesztői
elhelyezésénél,elhelyezés
ellenpélda,ellenpélda
elmélkedések,elmélkedés
erősítenie,erősít
eszközünk,esz
fényképei,fénykép
fekszünk,fekszik
felállással,felállás
fiókja,fió
fogyatékosságot,fogyatékosság
fotelben,fotel
geodézia,geodézia
gerincén,gerinc
gyűlésre,gyűlés
hálójában,háló
hányadban,hányad
hadügyminiszter,hadügyminiszter
hanyatlását,hanyatlás
helyességének,helyessége
hidrogént,hidrog
hitelesítette,hitelesít
hozzátartozókat,hozzátartozó
hulladékokról,hulladék
jobb.,jó
kézbesítését,kézbesítés
kézenfogva,kézenfogva
közkiadások,közkiadás
köztisztviselője,köztisztviselő
különdíj,különdíj
karácsonya,karácsony
kelmék,kelmék
kerekíteni,kerekít
keresztút,keresztút
kibontakoztatását,kibontakoztatás
kicserélődött,kicserélődik
kikötötte,ki+köt
kiváltását,kiváltás
komolyzenét,komolyzene
lágyuló,lágyuló
lépdelt,lépdel
lefutó,lefutó
levegőjének,levégő
login,login
málnát,málna
mérkőzésről,mérkőzés
működtettek,működik
meccsekre,meccs
megfosztottak,meg+foszt
megismertetjük,meg+ismert
megkereszteltek,meg+keresztel
megkezdődhetett,meg+kezdődik
megmenthető,megmenthető
megszereztük,meg+szerez
megterített,meg+terít
memóriájában,memória
menedékhely,menedékhely
minőségellenőrzési,minőségellenőrzési
nézetben,nézet
nagyléptékű,nagyléptékű
napnyugta,napnyugta
nyirokcsomók,nyirokcsomó
okiratba,okirat
orvosszakmai,orvosszakmai
perifériás,perifériás
postabélyegző,postabélyegző
pulzáló,pulzáló
ragaszkodsz,ragaszkodik
sokfélét,sokfél
sorolunk,sorol
szánalomra,szánalom
színvilága,színvilág
szólani,szól
szektora,szektora
szeretetüket,szeretet
szigetekre,sziget
szinkronizált,szinkronik
szobrászi,szobrászi
szomjazik,szomjazik
sztárjaink,sztár
táncoltunk,táncol
tömegtől,tömeg
tagadott,tagad
találása,találás
tanúsította,tanúsít
tanegységet,tanegység
tartósság,tartósság
teológiában,teológia
terjedelmet,terjedelem
tisztánlátást,tisztánlátás
tiszteletüket,tisztelet
tisztelgett,tisztel
tudásmenedzsment,tudásmenedzsmen
városatya,városatya
versed,versed
vezérigazgatójával,vezérigazgató
vidámpark,vidámpark
villamosított,villamosít
viszonyulása,viszonyulás
vonhatjuk,von
Ébredj,Ébredj
Önmaga,önmaga
Örökös,örökös
Ünnepe,Ünnepe
áldozná,áldozná
állomásnak,állomás
érdekességként,érdekesség
üdvtörténet,üdvtörténet
őseim,ős
-Ne,""""
09.,09.
1526,1526
159.,159.
1862-ben,1862
1898,1898
435,435
Adat-egységesítés,Adat-egységesítés
Arcán,arca
Avas,Avas
Börcsök,Börcsök
Csatorna,Csatorna
Duna-menti,duna-menti
Előtérbe,előtér
Ennyiszer,ennyiszer
Festékek,éesték
Hollókő,Hollókő
Hoztam,hoz
Huzella,Huzella
Janika,Janika
Kávé,Kávé
Lemegyünk,le+megy
O),o)
Pannonplast,Pannonplast
Parancs,parancs
Szegedtől,Szeged
Szereplők,szereplő
Szerzője,szerző
Szovjetuniónak,Szovjetunió
Tildát,Tildát
adatoktól,adat
aggódtak,aggódik
alfanumerikus,alfanumerikus
angolna,angol
antiszemitizmust,antiszemitizmus
avatnak,avat
bárdok,bárd
bármennyit,bármennyit
b)-c),b)-c
baktériumot,baktérium
beadható,beadható
befejeződő,befejeződő
bizalmasa,bizalmas
boldogabbak,boldogab
bosszús,bosszús
csanádi,csanádi
csontja,csont
csoportjából,csoport
döglik,döglik
dobbant,dobban
dobunk,dob
dollárnak,dollár
elődjénél,előd
előrejelzései,előrejelzés
elhízásról,elhízás
ellenpólus,ellenpólus
ellenprzéssel,ellenprzés
ellenprzést,ellenprzés
eltűnne,el+tűnik
emelkedjék,emelkedik
eurózónához,eurózó
fénysebesség,fénysebesség
fúródott,fúródik
fürdetés,fürdetés
főzéssel,főzés
fűztek,fűz
fajjal,faj
fajsúlyos,fajsúlyos
faluval,falu
felülmúlni,fel+ülmúl
foglyai,foglyai
fordítaniuk,fordít
forgalmazható,forgalmazható
forráshiánnyal,forráshián
frissítést,frissítés
gondjain,gond
gondolniuk,gondol
grazi,grazi
gyűlöletkeltő,gyűlöletkel
hát-,hát-
hátterére,háttér
házassághoz,házasság
hőtermelő,hőtermelő
hastánc,hastánc
hasznosításához,hasznosítás
hasznosíthatja,hasznosít
hektárnál,hektar
helymeghatározó,helymeghatározó
hierarchikusan,hierarchikus
hirdessétek,hirdessét
hozzáférésre,hozzáférés
hozzáfűzve,hozzáfűzve
informálása,informálás
intézményközi,intézményközi
integrálható,integrálható
ismétlődése,ismétlődés
istenit,istenik
járások,járás
jósoltak,jósol
jövedelempótlék,jövedelempót
jegyen,jegy
joviális,joviális
képesített,képesít
kérges,kérges
kétfejű,kétfejű
kötésére,kötés
követeléseik,követelés
követeléssel,követelés
közötte,köz
kedvemért,kedvemér
kettévált,kett
kiadványainak,kiadvány
kiemelését,kiemelés
kifejezésért,kifejezés
kitüntetése,kitüntetés
kivetítő,kivetítő
kunszentmártoni,kunszentmártoni
láthassuk,láthat
lakásoknál,lakás
lakosztály,lakosztály
lecsó,lecsó
legszimpatikusabb,senilik
lelketek,lelket
lemásolni,le+másol
leolvasott,le+olvas
méhlepény,méhlepény
mélyedés,mélyedés
műemlékeket,műemlék
magasodott,magasod
megóvásának,megóvás
megdönteni,megdönt
megillette,megill
megkülönböztetéssel,megkülönböztetés
megrövidítenék,meg+rövidít
megtudjam,meg+tud
mellőzzük,mellőz
mesélem,mesél
miniszertől,miniszer
munkaidejének,munkaidő
nesztelenül,nesztelen
nyílvessző,nyílvessző
nyugalmának,nyugalom
offenzíva,offenzív
párzási,párzási
pörgő,pörgő
püspökséget,püspökség
pontszerző,pontszerző
praktikum,praktikum
problematika,problematika
programjain,program
pszichodráma,pszichodrám
rábízza,rábíz
referenciaként,referencik
repülőút,repülőút
ritmikai,ritmikai
rockzene,rockzene
rovatát,rovat
rutinnal,rutin
semlegesek,semleges
szív-érrendszeri,szív-érrendszeri
szögeket,szög
szüzek,szüz
szőrzete,szőrzet
szakosztályának,szakosztálya
szavazóknak,szavazó
személyiségekkel,személyiség
szerepről,szerep
szorítását,szorítás
szorítkozott,szorítkozik
tévéműsor,tévéműsor
törzsfőnök,törzsfőnök
tőből,tő
tanulságul,tanuls
tapadási,tapadási
terítve,terítve
titkolniuk,titkol
tragikusnak,tragikus
transzeurópai,transzeurópai
tudás-,tudás-
váltsunk,vált
város-,város-
védekezéshez,védekezés
végighallgatta,végig+halsat
végigment,végig+megy
vívják,vív
vízszennyezés,vízszennyezés
verseng,verseng
vezetővé,vezető
vonulnia,vonul
Állásfoglalás,Állásfoglalás
Önkormányzatnál,Önkormányzat
Úgynevezett,úgynevezik
áremelkedések,áremelkedés
árutőzsdei,árutőzsdei
átvilágított,átvilágít
édesanyának,édesanya
óraterhelés,óraterhelés
öntés,öntés
Ősztől,Ősz
06-30,06-30
07.,07.
24-től,24
4-500,4-500
ARTISJUS,ARTISJUS
Alapítványa,alapítvány
Andrástól,András
Babos,Babos
Bonyhádon,Bonyhád
Catherine,Catherine
Chat-en,Chat
Chicagóban,Chicagó
